experiment_id,task_name,problem_type,owner,method_name,model_key,tuned_param,param_value,repeat,random_seed,train_accuracy,train_balanced_accuracy,train_precision,train_recall,train_f1,test_accuracy,test_balanced_accuracy,test_precision,test_recall,test_f1,train_mse,train_rmse,train_mae,train_r2,test_mse,test_rmse,test_mae,test_r2
regression_years_decision_tree_max_depth,regression_years,regression,person2,decision_tree,decision_tree_regression,max_depth,10.0,3,44,,,,,,,,,,,150.07703661050982,12.250593316672862,9.95199825907701,0.23804126475401688,249.70055485868454,15.801916176802248,13.252291333738725,-0.25010446438789735
regression_years_decision_tree_max_depth,regression_years,regression,person2,decision_tree,decision_tree_regression,max_depth,20.0,1,42,,,,,,,,,,,5.809072504058442,2.4102017558823663,0.5522269570707071,0.97050665686029,411.68890516298734,20.29011841175372,16.478585082972582,-1.0610852810258247
regression_years_decision_tree_max_depth,regression_years,regression,person2,decision_tree,decision_tree_regression,max_depth,20.0,2,43,,,,,,,,,,,5.8222600040584425,2.412935971810782,0.5529352904040404,0.9704397023744606,410.8382046074319,20.269144150837548,16.528135082972582,-1.0568263214774207
regression_years_decision_tree_max_depth,regression_years,regression,person2,decision_tree,decision_tree_regression,max_depth,20.0,3,44,,,,,,,,,,,5.805676670725108,2.409497182136785,0.5516852904040405,0.9705238979048243,418.1715401629874,20.449243021759692,16.670868416305915,-1.093540038521593
classification_divorce_random_forest_n_estimators,classification_divorce,classification,person2,random_forest,random_forest_classification,n_estimators,50.0,1,42,0.901,0.5056179775280899,1.0,0.011235955056179775,0.022222222222222223,0.9,0.5,0.0,0.0,0.0,,,,,,,,
classification_divorce_random_forest_n_estimators,classification_divorce,classification,person2,random_forest,random_forest_classification,n_estimators,50.0,2,43,0.9015,0.5081148564294632,1.0,0.016229712858926344,0.03194103194103194,0.9,0.5,0.0,0.0,0.0,,,,,,,,
classification_divorce_random_forest_n_estimators,classification_divorce,classification,person2,random_forest,random_forest_classification,n_estimators,50.0,3,44,0.901,0.5056179775280899,1.0,0.011235955056179775,0.022222222222222223,0.9,0.5,0.0,0.0,0.0,,,,,,,,
classification_divorce_random_forest_n_estimators,classification_divorce,classification,person2,random_forest,random_forest_classification,n_estimators,100.0,1,42,0.900875,0.5049937578027466,1.0,0.009987515605493134,0.019777503090234856,0.9,0.5,0.0,0.0,0.0,,,,,,,,
classification_divorce_random_forest_n_estimators,classification_divorce,classification,person2,random_forest,random_forest_classification,n_estimators,100.0,2,43,0.90075,0.5043695380774033,1.0,0.008739076154806492,0.017326732673267328,0.9,0.5,0.0,0.0,0.0,,,,,,,,
classification_divorce_random_forest_n_estimators,classification_divorce,classification,person2,random_forest,random_forest_classification,n_estimators,100.0,3,44,0.900625,0.5037453183520599,1.0,0.00749063670411985,0.01486988847583643,0.9,0.5,0.0,0.0,0.0,,,,,,,,
classification_divorce_random_forest_n_estimators,classification_divorce,classification,person2,random_forest,random_forest_classification,n_estimators,200.0,1,42,0.900625,0.5037453183520599,1.0,0.00749063670411985,0.01486988847583643,0.9,0.5,0.0,0.0,0.0,,,,,,,,
classification_divorce_random_forest_n_estimators,classification_divorce,classification,person2,random_forest,random_forest_classification,n_estimators,200.0,2,43,0.900625,0.5037453183520599,1.0,0.00749063670411985,0.01486988847583643,0.9,0.5,0.0,0.0,0.0,,,,,,,,
classification_divorce_random_forest_n_estimators,classification_divorce,classification,person2,random_forest,random_forest_classification,n_estimators,200.0,3,44,0.900625,0.5037453183520599,1.0,0.00749063670411985,0.01486988847583643,0.9,0.5,0.0,0.0,0.0,,,,,,,,
classification_divorce_random_forest_n_estimators,classification_divorce,classification,person2,random_forest,random_forest_classification,n_estimators,300.0,1,42,0.9005,0.5031210986267166,1.0,0.006242197253433208,0.01240694789081886,0.9,0.5,0.0,0.0,0.0,,,,,,,,
classification_divorce_random_forest_n_estimators,classification_divorce,classification,person2,random_forest,random_forest_classification,n_estimators,300.0,2,43,0.900875,0.5049937578027466,1.0,0.009987515605493134,0.019777503090234856,0.9,0.5,0.0,0.0,0.0,,,,,,,,
classification_divorce_random_forest_n_estimators,classification_divorce,classification,person2,random_forest,random_forest_classification,n_estimators,300.0,3,44,0.9005,0.5031210986267166,1.0,0.006242197253433208,0.01240694789081886,0.9,0.5,0.0,0.0,0.0,,,,,,,,
regression_years_random_forest_n_estimators,regression_years,regression,person2,random_forest,random_forest_regression,n_estimators,50.0,1,42,,,,,,,,,,,135.34603598235023,11.633831526300792,9.997845826637354,0.31283228449323675,203.84599907321524,14.277464728487871,12.266520861041988,-0.02053755400445678
regression_years_random_forest_n_estimators,regression_years,regression,person2,random_forest,random_forest_regression,n_estimators,50.0,2,43,,,,,,,,,,,135.54731005762244,11.642478690451721,9.996168618688243,0.31181039238171915,202.63343071157527,14.234936976031024,12.280580904844404,-0.014466934245043195
regression_years_random_forest_n_estimators,regression_years,regression,person2,random_forest,random_forest_regression,n_estimators,50.0,3,44,,,,,,,,,,,134.1367280913309,11.581741151110695,9.948730284715083,0.3189720826394079,202.55986320028228,14.232352693784758,12.251511119780455,-0.014098624793935421
regression_years_random_forest_n_estimators,regression_years,regression,person2,random_forest,random_forest_regression,n_estimators,100.0,1,42,,,,,,,,,,,135.71527384155004,11.649689860316027,10.012452066700229,0.31095762053028153,202.82704856407878,14.241736149924938,12.262612255080356,-0.0154362654583311
regression_years_random_forest_n_estimators,regression_years,regression,person2,random_forest,random_forest_regression,n_estimators,100.0,2,43,,,,,,,,,,,134.82454659117832,11.611397271266638,9.982014500562121,0.31547994735969376,202.20422151102568,14.219853076281263,12.257703490548975,-0.012318135104139927
regression_years_random_forest_n_estimators,regression_years,regression,person2,random_forest,random_forest_regression,n_estimators,100.0,3,44,,,,,,,,,,,134.45870568715824,11.59563304382983,9.968650824652595,0.3173373645823687,202.30156155670224,14.223275345598223,12.246299579902328,-0.012805459714743561
regression_years_random_forest_n_estimators,regression_years,regression,person2,random_forest,random_forest_regression,n_estimators,200.0,1,42,,,,,,,,,,,135.0719457749266,11.622045679437274,9.992030071850866,0.3142238726569465,202.76276633430342,14.239479145470996,12.270901943928855,-0.015114441974725112
regression_years_random_forest_n_estimators,regression_years,regression,person2,random_forest,random_forest_regression,n_estimators,200.0,2,43,,,,,,,,,,,134.5114057534624,11.597905231267516,9.971581349227051,0.31706980015828756,202.06096919832362,14.21481513064182,12.259632493015841,-0.011600954656767248
regression_years_random_forest_n_estimators,regression_years,regression,person2,random_forest,random_forest_regression,n_estimators,200.0,3,44,,,,,,,,,,,134.0209403635245,11.576741353400122,9.956678585359523,0.3195599505279868,202.49856265501427,14.230198967513218,12.260153303893144,-0.013791728858713048
regression_years_random_forest_n_estimators,regression_years,regression,person2,random_forest,random_forest_regression,n_estimators,300.0,1,42,,,,,,,,,,,134.91998575326352,11.615506263321608,9.990299756419958,0.3149953915283835,202.33887335331087,14.224586930850078,12.260690838483248,-0.012992258032196835
regression_years_random_forest_n_estimators,regression_years,regression,person2,random_forest,random_forest_regression,n_estimators,300.0,2,43,,,,,,,,,,,134.21379195714042,11.585067628509572,9.962743938224484,0.31858082034471213,201.95722883454386,14.211165639543571,12.254296713914293,-0.011081587401169157
regression_years_random_forest_n_estimators,regression_years,regression,person2,random_forest,random_forest_regression,n_estimators,300.0,3,44,,,,,,,,,,,134.21390770366486,11.585072624013407,9.964933310893556,0.3185802326860179,202.37911586501556,14.226001401132208,12.257267887729741,-0.013193728724036902
classification_divorce_knn_n_neighbors,classification_divorce,classification,person3,knn,knn_classification,n_neighbors,3.0,1,42,0.912625,0.5952920531513688,0.7361111111111112,0.19850187265917604,0.31268436578171094,0.878,0.5033333333333333,0.1206896551724138,0.035,0.05426356589147287,,,,,,,,
classification_divorce_knn_n_neighbors,classification_divorce,classification,person3,knn,knn_classification,n_neighbors,3.0,2,43,0.912625,0.5952920531513688,0.7361111111111112,0.19850187265917604,0.31268436578171094,0.878,0.5033333333333333,0.1206896551724138,0.035,0.05426356589147287,,,,,,,,
classification_divorce_knn_n_neighbors,classification_divorce,classification,person3,knn,knn_classification,n_neighbors,3.0,3,44,0.912625,0.5952920531513688,0.7361111111111112,0.19850187265917604,0.31268436578171094,0.878,0.5033333333333333,0.1206896551724138,0.035,0.05426356589147287,,,,,,,,
classification_divorce_knn_n_neighbors,classification_divorce,classification,person3,knn,knn_classification,n_neighbors,5.0,1,42,0.901375,0.5246883713735383,0.581081081081081,0.05368289637952559,0.09828571428571428,0.8935,0.5030555555555556,0.15789473684210525,0.015,0.0273972602739726,,,,,,,,
classification_divorce_knn_n_neighbors,classification_divorce,classification,person3,knn,knn_classification,n_neighbors,5.0,2,43,0.901375,0.5246883713735383,0.581081081081081,0.05368289637952559,0.09828571428571428,0.8935,0.5030555555555556,0.15789473684210525,0.015,0.0273972602739726,,,,,,,,
classification_divorce_knn_n_neighbors,classification_divorce,classification,person3,knn,knn_classification,n_neighbors,5.0,3,44,0.901375,0.5246883713735383,0.581081081081081,0.05368289637952559,0.09828571428571428,0.8935,0.5030555555555556,0.15789473684210525,0.015,0.0273972602739726,,,,,,,,
classification_divorce_knn_n_neighbors,classification_divorce,classification,person3,knn,knn_classification,n_neighbors,11.0,1,42,0.899875,0.5005547656344973,0.5,0.0012484394506866417,0.0024906600249066002,0.8995,0.49972222222222223,0.0,0.0,0.0,,,,,,,,
classification_divorce_knn_n_neighbors,classification_divorce,classification,person3,knn,knn_classification,n_neighbors,11.0,2,43,0.899875,0.5005547656344973,0.5,0.0012484394506866417,0.0024906600249066002,0.8995,0.49972222222222223,0.0,0.0,0.0,,,,,,,,
classification_divorce_knn_n_neighbors,classification_divorce,classification,person3,knn,knn_classification,n_neighbors,11.0,3,44,0.899875,0.5005547656344973,0.5,0.0012484394506866417,0.0024906600249066002,0.8995,0.49972222222222223,0.0,0.0,0.0,,,,,,,,
classification_divorce_knn_n_neighbors,classification_divorce,classification,person3,knn,knn_classification,n_neighbors,21.0,1,42,0.899875,0.5,0.0,0.0,0.0,0.9,0.5,0.0,0.0,0.0,,,,,,,,
classification_divorce_knn_n_neighbors,classification_divorce,classification,person3,knn,knn_classification,n_neighbors,21.0,2,43,0.899875,0.5,0.0,0.0,0.0,0.9,0.5,0.0,0.0,0.0,,,,,,,,
classification_divorce_knn_n_neighbors,classification_divorce,classification,person3,knn,knn_classification,n_neighbors,21.0,3,44,0.899875,0.5,0.0,0.0,0.0,0.9,0.5,0.0,0.0,0.0,,,,,,,,
regression_years_knn_n_neighbors,regression_years,regression,person3,knn,knn_regression,n_neighbors,3.0,1,42,,,,,,,,,,,130.75743103027344,11.434921557679067,9.412040710449219,0.3361291289329529,267.09600830078125,16.343072180614673,13.599333763122559,-0.33719325065612793
regression_years_knn_n_neighbors,regression_years,regression,person3,knn,knn_regression,n_neighbors,3.0,2,43,,,,,,,,,,,130.75743103027344,11.434921557679067,9.412040710449219,0.3361291289329529,267.09600830078125,16.343072180614673,13.599333763122559,-0.33719325065612793
regression_years_knn_n_neighbors,regression_years,regression,person3,knn,knn_regression,n_neighbors,3.0,3,44,,,,,,,,,,,130.75743103027344,11.434921557679067,9.412040710449219,0.3361291289329529,267.09600830078125,16.343072180614673,13.599333763122559,-0.33719325065612793
regression_years_knn_n_neighbors,regression_years,regression,person3,knn,knn_regression,n_neighbors,5.0,1,42,,,,,,,,,,,158.6531982421875,12.595761121988122,10.52802562713623,0.19449907541275024,236.13621520996094,15.366724283657884,12.912698745727539,-0.182195782661438
regression_years_knn_n_neighbors,regression_years,regression,person3,knn,knn_regression,n_neighbors,5.0,2,43,,,,,,,,,,,158.6531982421875,12.595761121988122,10.52802562713623,0.19449907541275024,236.13621520996094,15.366724283657884,12.912698745727539,-0.182195782661438
regression_years_knn_n_neighbors,regression_years,regression,person3,knn,knn_regression,n_neighbors,5.0,3,44,,,,,,,,,,,158.6531982421875,12.595761121988122,10.52802562713623,0.19449907541275024,236.13621520996094,15.366724283657884,12.912698745727539,-0.182195782661438
regression_years_knn_n_neighbors,regression_years,regression,person3,knn,knn_regression,n_neighbors,11.0,1,42,,,,,,,,,,,181.57815551757812,13.475093896429001,11.49471664428711,0.07810640335083008,217.23353576660156,14.73884445153695,12.601773262023926,-0.08756113052368164
regression_years_knn_n_neighbors,regression_years,regression,person3,knn,knn_regression,n_neighbors,11.0,2,43,,,,,,,,,,,181.57815551757812,13.475093896429001,11.49471664428711,0.07810640335083008,217.23353576660156,14.73884445153695,12.601773262023926,-0.08756113052368164
regression_years_knn_n_neighbors,regression_years,regression,person3,knn,knn_regression,n_neighbors,11.0,3,44,,,,,,,,,,,181.57815551757812,13.475093896429001,11.49471664428711,0.07810640335083008,217.23353576660156,14.73884445153695,12.601773262023926,-0.08756113052368164
regression_years_knn_n_neighbors,regression_years,regression,person3,knn,knn_regression,n_neighbors,21.0,1,42,,,,,,,,,,,188.83277893066406,13.741643967541295,11.814339637756348,0.04127377271652222,210.78968811035156,14.518598007739989,12.45921516418457,-0.05530059337615967
regression_years_knn_n_neighbors,regression_years,regression,person3,knn,knn_regression,n_neighbors,21.0,2,43,,,,,,,,,,,188.83277893066406,13.741643967541295,11.814339637756348,0.04127377271652222,210.78968811035156,14.518598007739989,12.45921516418457,-0.05530059337615967
regression_years_knn_n_neighbors,regression_years,regression,person3,knn,knn_regression,n_neighbors,21.0,3,44,,,,,,,,,,,188.83277893066406,13.741643967541295,11.814339637756348,0.04127377271652222,210.78968811035156,14.518598007739989,12.45921516418457,-0.05530059337615967
classification_divorce_gradient_boosting_learning_rate,classification_divorce,classification,person3,gradient_boosting,gradient_boosting_classification,learning_rate,0.01,1,42,0.899875,0.5,0.0,0.0,0.0,0.9,0.5,0.0,0.0,0.0,,,,,,,,
classification_divorce_gradient_boosting_learning_rate,classification_divorce,classification,person3,gradient_boosting,gradient_boosting_classification,learning_rate,0.01,2,43,0.899875,0.5,0.0,0.0,0.0,0.9,0.5,0.0,0.0,0.0,,,,,,,,
classification_divorce_gradient_boosting_learning_rate,classification_divorce,classification,person3,gradient_boosting,gradient_boosting_classification,learning_rate,0.01,3,44,0.899875,0.5,0.0,0.0,0.0,0.9,0.5,0.0,0.0,0.0,,,,,,,,
classification_divorce_gradient_boosting_learning_rate,classification_divorce,classification,person3,gradient_boosting,gradient_boosting_classification,learning_rate,0.05,1,42,0.899875,0.5,0.0,0.0,0.0,0.9,0.5,0.0,0.0,0.0,,,,,,,,
classification_divorce_gradient_boosting_learning_rate,classification_divorce,classification,person3,gradient_boosting,gradient_boosting_classification,learning_rate,0.05,2,43,0.899875,0.5,0.0,0.0,0.0,0.9,0.5,0.0,0.0,0.0,,,,,,,,
classification_divorce_gradient_boosting_learning_rate,classification_divorce,classification,person3,gradient_boosting,gradient_boosting_classification,learning_rate,0.05,3,44,0.899875,0.5,0.0,0.0,0.0,0.9,0.5,0.0,0.0,0.0,,,,,,,,
classification_divorce_gradient_boosting_learning_rate,classification_divorce,classification,person3,gradient_boosting,gradient_boosting_classification,learning_rate,0.1,1,42,0.899875,0.5,0.0,0.0,0.0,0.9,0.5,0.0,0.0,0.0,,,,,,,,
classification_divorce_gradient_boosting_learning_rate,classification_divorce,classification,person3,gradient_boosting,gradient_boosting_classification,learning_rate,0.1,2,43,0.899875,0.5,0.0,0.0,0.0,0.9,0.5,0.0,0.0,0.0,,,,,,,,
classification_divorce_gradient_boosting_learning_rate,classification_divorce,classification,person3,gradient_boosting,gradient_boosting_classification,learning_rate,0.1,3,44,0.899875,0.5,0.0,0.0,0.0,0.9,0.5,0.0,0.0,0.0,,,,,,,,
classification_divorce_gradient_boosting_learning_rate,classification_divorce,classification,person3,gradient_boosting,gradient_boosting_classification,learning_rate,0.2,1,42,0.9,0.5006242197253433,1.0,0.0012484394506866417,0.0024937655860349127,0.9,0.5,0.0,0.0,0.0,,,,,,,,
classification_divorce_gradient_boosting_learning_rate,classification_divorce,classification,person3,gradient_boosting,gradient_boosting_classification,learning_rate,0.2,2,43,0.9,0.5006242197253433,1.0,0.0012484394506866417,0.0024937655860349127,0.9,0.5,0.0,0.0,0.0,,,,,,,,
classification_divorce_gradient_boosting_learning_rate,classification_divorce,classification,person3,gradient_boosting,gradient_boosting_classification,learning_rate,0.2,3,44,0.9,0.5006242197253433,1.0,0.0012484394506866417,0.0024937655860349127,0.9,0.5,0.0,0.0,0.0,,,,,,,,
regression_years_gradient_boosting_learning_rate,regression_years,regression,person3,gradient_boosting,gradient_boosting_regression,learning_rate,0.01,1,42,,,,,,,,,,,195.57172716904898,13.984696177216328,12.107213309776128,0.007059379308363867,199.94656255420256,14.140246198500313,12.202136079056652,-0.0010153586942631687
regression_years_gradient_boosting_learning_rate,regression_years,regression,person3,gradient_boosting,gradient_boosting_regression,learning_rate,0.01,2,43,,,,,,,,,,,195.57172716904898,13.984696177216328,12.107213309776128,0.007059379308363867,199.94656255420256,14.140246198500313,12.202136079056652,-0.0010153586942631687
regression_years_gradient_boosting_learning_rate,regression_years,regression,person3,gradient_boosting,gradient_boosting_regression,learning_rate,0.01,3,44,,,,,,,,,,,195.57172716904898,13.984696177216328,12.107213309776128,0.007059379308363867,199.94656255420256,14.140246198500313,12.202136079056652,-0.0010153586942631687
regression_years_gradient_boosting_learning_rate,regression_years,regression,person3,gradient_boosting,gradient_boosting_regression,learning_rate,0.05,1,42,,,,,,,,,,,192.0417468086256,13.85791278687471,11.984928582592442,0.024981504049218506,200.8223539656197,14.171180401279905,12.217661415216657,-0.0053999334658518805
regression_years_gradient_boosting_learning_rate,regression_years,regression,person3,gradient_boosting,gradient_boosting_regression,learning_rate,0.05,2,43,,,,,,,,,,,192.0417468086256,13.85791278687471,11.984928582592442,0.024981504049218506,200.8223539656197,14.171180401279905,12.217661415216655,-0.0053999334658518805
regression_years_gradient_boosting_learning_rate,regression_years,regression,person3,gradient_boosting,gradient_boosting_regression,learning_rate,0.05,3,44,,,,,,,,,,,192.0417468086256,13.85791278687471,11.984928582592442,0.024981504049218506,200.8223539656197,14.171180401279905,12.217661415216655,-0.0053999334658518805
regression_years_gradient_boosting_learning_rate,regression_years,regression,person3,gradient_boosting,gradient_boosting_regression,learning_rate,0.1,1,42,,,,,,,,,,,189.08446431788633,13.750798679272645,11.882416349701177,0.03999597446588021,201.7894320135757,14.205260716142302,12.2488515138686,-0.010241526973105097
regression_years_gradient_boosting_learning_rate,regression_years,regression,person3,gradient_boosting,gradient_boosting_regression,learning_rate,0.1,2,43,,,,,,,,,,,189.08446431788633,13.750798679272645,11.882416349701177,0.03999597446588021,201.7894320135757,14.205260716142302,12.248851513868598,-0.010241526973105097
regression_years_gradient_boosting_learning_rate,regression_years,regression,person3,gradient_boosting,gradient_boosting_regression,learning_rate,0.1,3,44,,,,,,,,,,,189.08446431788633,13.750798679272645,11.882416349701177,0.03999597446588021,201.7894320135757,14.205260716142302,12.2488515138686,-0.010241526973105097
regression_years_gradient_boosting_learning_rate,regression_years,regression,person3,gradient_boosting,gradient_boosting_regression,learning_rate,0.2,1,42,,,,,,,,,,,184.25273478306124,13.573972697153227,11.70670773272526,0.06452723260206439,204.9127227169263,14.314772883875117,12.339949906194123,-0.025878014661526505
regression_years_gradient_boosting_learning_rate,regression_years,regression,person3,gradient_boosting,gradient_boosting_regression,learning_rate,0.2,2,43,,,,,,,,,,,184.25273478306127,13.573972697153227,11.70670773272526,0.06452723260206428,204.9127227169263,14.314772883875117,12.339949906194123,-0.025878014661526505
regression_years_gradient_boosting_learning_rate,regression_years,regression,person3,gradient_boosting,gradient_boosting_regression,learning_rate,0.2,3,44,,,,,,,,,,,184.25273478306133,13.57397269715323,11.70670773272526,0.06452723260206417,204.9127227169263,14.314772883875117,12.339949906194123,-0.025878014661526505
